,"5-10","10-20","knife","img","match","set"
"154",0.379338081337723,0.376764524619423,"S11:S19",1,"nonmatch","S-10-9-10-01"
"155",-0.120703606033627,0.276193667181779,"S11:S19",2,"nonmatch","S-10-9-10-01"
"156",-0.012242567916218,0.15020639336085,"S11:S19",3,"nonmatch","S-10-9-10-01"
"157",-0.005701828755725,0.330463892557681,"S11:S19",4,"nonmatch","S-10-9-10-01"
"158",0.077965772138495,0.533994709746941,"S11:S19",5,"nonmatch","S-10-9-10-01"
"159",0.364117862016513,0.338298295072505,"S11:S19",6,"nonmatch","S-10-9-10-01"
"160",0.643444365796913,0.337164752653465,"S11:S19",7,"nonmatch","S-10-9-10-01"
"161",0.598771969946462,0.329463326953016,"S11:S19",8,"nonmatch","S-10-9-10-01"
"162",0.617855063109595,0.436120733987631,"S11:S19",9,"nonmatch","S-10-9-10-01"
"163",0.495754150757249,0.365647265352571,"S11:S20",1,"nonmatch","S-10-9-10-01"
"164",0.239898956613015,0.187144351936059,"S11:S20",2,"nonmatch","S-10-9-10-01"
"165",0.338774133524556,0.258300187575416,"S11:S20",3,"nonmatch","S-10-9-10-01"
"166",0.22529569152518,0.353944389254709,"S11:S20",4,"nonmatch","S-10-9-10-01"
"167",0.082904982862381,0.435118722830329,"S11:S20",5,"nonmatch","S-10-9-10-01"
"168",0.630452843682667,0.444627679139312,"S11:S20",6,"nonmatch","S-10-9-10-01"
"169",0.528173389422734,0.437689204134009,"S11:S20",7,"nonmatch","S-10-9-10-01"
"170",0.417638535024621,0.418755194712764,"S11:S20",8,"nonmatch","S-10-9-10-01"
"171",0.260774375948614,0.405497908090987,"S11:S20",9,"nonmatch","S-10-9-10-01"
"172",0.351712898469084,0.37492230850725,"S12:S11",1,"nonmatch","S-10-9-10-01"
"173",0.047636494491425,0.254057831145963,"S12:S11",2,"nonmatch","S-10-9-10-01"
"174",0.112480320130475,0.253117023133945,"S12:S11",3,"nonmatch","S-10-9-10-01"
"175",0.126385949333924,0.28241012013386,"S12:S11",4,"nonmatch","S-10-9-10-01"
"176",-0.120660181860614,0.245435604941399,"S12:S11",5,"nonmatch","S-10-9-10-01"
"177",0.333602780256585,0.281787790414448,"S12:S11",6,"nonmatch","S-10-9-10-01"
"178",0.297984087034815,0.307786730051423,"S12:S11",7,"nonmatch","S-10-9-10-01"
"179",0.233723506416179,0.286975776158028,"S12:S11",8,"nonmatch","S-10-9-10-01"
"180",0.490380409210969,0.269330922777869,"S12:S11",9,"nonmatch","S-10-9-10-01"
"181",0.269013680761802,0.355471731500108,"S12:S13",1,"nonmatch","S-10-9-10-01"
"182",-0.007886929553616,0.220230740571941,"S12:S13",2,"nonmatch","S-10-9-10-01"
"183",0.355887975762892,0.39383908331384,"S12:S13",3,"nonmatch","S-10-9-10-01"
"184",0.131075409195176,0.479635993889692,"S12:S13",4,"nonmatch","S-10-9-10-01"
"185",0.222817316887167,0.361440324245285,"S12:S13",5,"nonmatch","S-10-9-10-01"
"186",0.439998550529666,0.411654638092109,"S12:S13",6,"nonmatch","S-10-9-10-01"
"187",0.293017928114573,0.313929678013419,"S12:S13",7,"nonmatch","S-10-9-10-01"
"188",0.476560812878437,0.206584908453066,"S12:S13",8,"nonmatch","S-10-9-10-01"
"189",0.462741450462075,0.367925703453825,"S12:S13",9,"nonmatch","S-10-9-10-01"
"190",-0.027307841294992,0.376611403983648,"S12:S14",1,"nonmatch","S-10-9-10-01"
"191",0.042511791278489,0.309082939493655,"S12:S14",2,"nonmatch","S-10-9-10-01"
"192",0.065383447159211,0.183813000777882,"S12:S14",3,"nonmatch","S-10-9-10-01"
"193",0.222693686632824,0.260569661132546,"S12:S14",4,"nonmatch","S-10-9-10-01"
"194",0.15982487604782,0.268638066871259,"S12:S14",5,"nonmatch","S-10-9-10-01"
"195",0.368751581137931,0.221510749405516,"S12:S14",6,"nonmatch","S-10-9-10-01"
"196",0.383130881218658,0.22111559155372,"S12:S14",7,"nonmatch","S-10-9-10-01"
"197",0.260344845298084,0.319796905624202,"S12:S14",8,"nonmatch","S-10-9-10-01"
"198",0.348789059798149,0.266006600730629,"S12:S14",9,"nonmatch","S-10-9-10-01"
"199",-0.119778268909681,0.066930364046872,"S12:S15",1,"nonmatch","S-10-9-10-01"
