,5-10,10-20,knife,img,match,set
208,0.206770734975707,0.259108833770286,T10:E27,1,nonmatch,3
209,0.526073907814026,0.277257896069709,T10:E27,2,nonmatch,3
210,0.515438373212698,0.241983490980393,T10:E27,3,nonmatch,3
211,0.617578966105166,0.189122492350395,T10:E27,4,nonmatch,3
212,0.394484541019702,0.191067938092176,T10:E27,5,nonmatch,3
213,0.212180627077455,0.252041589092214,T10:E27,6,nonmatch,3
214,0.195619607206563,0.371824927252822,T10:E27,7,nonmatch,3
215,0.33419758111231,0.339509506055167,T10:E27,8,nonmatch,3
216,0.33935555805873,0.434297521162394,T10:E27,9,nonmatch,3
217,0.293729122821178,0.325162930157497,T10:E24,1,nonmatch,3
218,0.240346117494092,0.343739401773577,T10:E24,2,nonmatch,3
219,0.349508836550656,0.277571442765642,T10:E24,3,nonmatch,3
220,0.382672002913739,0.327752595098386,T10:E24,4,nonmatch,3
221,0.128810615269957,0.292398466959127,T10:E24,5,nonmatch,3
222,0.271547939858518,0.337780756918404,T10:E24,6,nonmatch,3
223,0.127855465194824,0.463707998829768,T10:E24,7,nonmatch,3
224,0.208093704592604,0.315280735731021,T10:E24,8,nonmatch,3
225,0.197949249469904,0.26760024907416,T10:E24,9,nonmatch,3
226,-0.222550396341258,0.01752473794033,E48:E10,1,nonmatch,3
227,-0.182415685146389,0.022140157475702,E48:E10,2,nonmatch,3
228,-0.107232624554982,-0.076685606045719,E48:E10,3,nonmatch,3
229,-0.104574093684946,0.158148944076729,E48:E10,4,nonmatch,3
230,-0.14941511356314,0.300970025273125,E48:E10,5,nonmatch,3
231,-0.10160841195259,0.269835862234894,E48:E10,6,nonmatch,3
232,0.321761738025467,0.349008638283788,E48:E10,7,nonmatch,3
233,0.227872152611422,0.30987850340683,E48:E10,8,nonmatch,3
234,0.48449594418409,0.346735293821854,E48:E10,9,nonmatch,3
235,0.220910552463263,0.227797481892389,E48:T10,1,nonmatch,3
236,0.306704336741775,0.299467437799969,E48:T10,2,nonmatch,3
237,0.188135256683947,0.224913214139352,E48:T10,3,nonmatch,3
238,0.42213927762216,0.363171833508969,E48:T10,4,nonmatch,3
239,0.600469318068809,0.145365617278569,E48:T10,5,nonmatch,3
240,0.343911314433954,0.254128938688841,E48:T10,6,nonmatch,3
241,0.270590573286292,0.362503150932762,E48:T10,7,nonmatch,3
242,0.35713056073495,0.254277018439553,E48:T10,8,nonmatch,3
243,0.156907056867732,0.233800216922389,E48:T10,9,nonmatch,3
244,-0.250181913400958,0.074459169511147,E48:E39,1,nonmatch,3
245,-0.219006044930218,0.033121298456338,E48:E39,2,nonmatch,3
246,-0.250285843494102,-0.025114174100832,E48:E39,3,nonmatch,3
247,-0.09690723054999,0.076720909738255,E48:E39,4,nonmatch,3
248,-0.177249181850131,0.232822722001488,E48:E39,5,nonmatch,3
249,0.183591700528233,0.319561377370928,E48:E39,6,nonmatch,3
250,0.094958941288797,0.306950826793293,E48:E39,7,nonmatch,3
251,-0.143399864442708,0.20743394190459,E48:E39,8,nonmatch,3
252,0.13917673406631,0.216294378978633,E48:E39,9,nonmatch,3
253,0.280139542309857,0.164361782892793,E48:E36,1,nonmatch,3
254,0.34123400458643,0.283385364337995,E48:E36,2,nonmatch,3
255,0.023644151953392,0.128137353514558,E48:E36,3,nonmatch,3
256,0.329824919120986,0.181477752296322,E48:E36,4,nonmatch,3
257,0.163944794043033,0.028882037031004,E48:E36,5,nonmatch,3
258,0.026473878194873,0.030167615240993,E48:E36,6,nonmatch,3
259,0.269755157016861,0.098812425678206,E48:E36,7,nonmatch,3
260,0.084427739570479,-0.052426219214899,E48:E36,8,nonmatch,3
261,0.259277454411451,-0.060375885475978,E48:E36,9,nonmatch,3
262,0.080179097315453,0.320649640448858,E48:E34,1,nonmatch,3
263,0.390858371481812,0.368483797850658,E48:E34,2,nonmatch,3
264,0.463871596175419,0.390038564585808,E48:E34,3,nonmatch,3
265,0.342235816288088,0.312130706962835,E48:E34,4,nonmatch,3
266,0.100249265839679,0.371187779931554,E48:E34,5,nonmatch,3
267,0.12370987275446,0.393803752048309,E48:E34,6,nonmatch,3
268,0.2544814934599,0.345432094294421,E48:E34,7,nonmatch,3
269,0.42787395189582,0.184475621381522,E48:E34,8,nonmatch,3
270,0.475041014581034,0.236524896605115,E48:E34,9,nonmatch,3
271,0.117775591402496,0.110838290630312,E48:E28,1,nonmatch,3
272,-0.086396949848662,0.082308062721748,E48:E28,2,nonmatch,3
273,-0.170473929055388,0.030933640481028,E48:E28,3,nonmatch,3
274,-0.021783867574426,0.098401135364026,E48:E28,4,nonmatch,3
275,0.242468301376192,0.25842747773699,E48:E28,5,nonmatch,3
276,-0.08691454534471,0.330645412028721,E48:E28,6,nonmatch,3
277,-0.02066303645085,0.184850940130842,E48:E28,7,nonmatch,3
278,-0.115275950172837,0.249837242928572,E48:E28,8,nonmatch,3
279,0.005145560985083,0.228992989842129,E48:E28,9,nonmatch,3
280,0.078073436130083,0.057554023303622,E48:E27,1,nonmatch,3
281,0.347536579087327,0.142420221977745,E48:E27,2,nonmatch,3
282,0.242646558132395,0.240178763849517,E48:E27,3,nonmatch,3
283,0.266500037731931,0.26839139396335,E48:E27,4,nonmatch,3
284,0.268558746184311,0.450991098551368,E48:E27,5,nonmatch,3
285,0.188005024246504,0.299201116442374,E48:E27,6,nonmatch,3
286,0.213261922829892,0.277279953296493,E48:E27,7,nonmatch,3
287,0.566815781120233,0.185148987477973,E48:E27,8,nonmatch,3
288,0.47968490773449,0.301649194602082,E48:E27,9,nonmatch,3
289,0.212477807012653,0.212278190526045,E48:E24,1,nonmatch,3
290,0.391892718825026,0.341055199079398,E48:E24,2,nonmatch,3
291,0.273608393404255,0.270036166381574,E48:E24,3,nonmatch,3
292,0.354246145789487,0.326624882968308,E48:E24,4,nonmatch,3
293,0.107951514760174,0.386676995993403,E48:E24,5,nonmatch,3
294,0.285158982651113,0.266779274771119,E48:E24,6,nonmatch,3
295,0.389563650329162,0.278554906045765,E48:E24,7,nonmatch,3
296,0.260128427421981,0.116440234856884,E48:E24,8,nonmatch,3
297,0.235155765568658,0.260709296993793,E48:E24,9,nonmatch,3
298,0.557082117707883,0.270739898956357,E39:E10,1,nonmatch,3
299,0.127851491681058,0.178468733875202,E39:E10,2,nonmatch,3
300,0.104548753596193,0.18459316974691,E39:E10,3,nonmatch,3
301,0.398596066978816,0.207033787467027,E39:E10,4,nonmatch,3
302,0.330463902450548,0.255453749602513,E39:E10,5,nonmatch,3
303,0.20233930873705,0.295098929441141,E39:E10,6,nonmatch,3
304,0.351115216464138,0.215705691464134,E39:E10,7,nonmatch,3
305,0.099808272473753,0.333808167181997,E39:E10,8,nonmatch,3
306,-0.196334127382268,0.139417307496092,E39:E10,9,nonmatch,3
307,-0.16657363202051,0.252340043868928,E39:T10,1,nonmatch,3
308,-0.245627502295913,0.17803068809401,E39:T10,2,nonmatch,3
309,-0.064350856036963,0.150944457915946,E39:T10,3,nonmatch,3
310,0.164714706928993,0.127578907397598,E39:T10,4,nonmatch,3
311,0.238752805255894,0.134176023666456,E39:T10,5,nonmatch,3
312,0.165657111225516,0.075463586155494,E39:T10,6,nonmatch,3
313,-0.03100494531823,0.175387285378752,E39:T10,7,nonmatch,3
314,-0.078816511222511,0.069460942994134,E39:T10,8,nonmatch,3
315,-0.128918570344593,0.08946994933628,E39:T10,9,nonmatch,3
316,-0.217927439493191,0.175632006997126,E39:E48,1,nonmatch,3
317,-0.306567094716015,0.059335693746647,E39:E48,2,nonmatch,3
318,-0.061152900938087,0.092737313160885,E39:E48,3,nonmatch,3
319,0.014471314964497,0.159227652392724,E39:E48,4,nonmatch,3
320,-0.125922961086365,0.19613263923512,E39:E48,5,nonmatch,3
321,0.155848513631022,0.120011612836147,E39:E48,6,nonmatch,3
322,0.149938713088102,0.256337869801946,E39:E48,7,nonmatch,3
323,-0.163291570905069,0.148191495709986,E39:E48,8,nonmatch,3
324,0.12715993346894,0.230391110675362,E39:E48,9,nonmatch,3
325,-0.203604971886108,0.307038275309807,E39:E36,1,nonmatch,3
326,0.242430892775806,0.232013728750174,E39:E36,2,nonmatch,3
327,0.213039928233676,0.172207785669619,E39:E36,3,nonmatch,3
328,0.331745996704607,0.116097155167057,E39:E36,4,nonmatch,3
329,0.079294832211522,0.085696032270352,E39:E36,5,nonmatch,3
330,-0.136558832518333,0.001725390726073,E39:E36,6,nonmatch,3
331,0.034288703835178,0.148422427856703,E39:E36,7,nonmatch,3
332,-0.029077027764772,0.102822062845223,E39:E36,8,nonmatch,3
333,0.218605980501392,0.104116885309224,E39:E36,9,nonmatch,3
334,0.051884368769362,0.258521208512052,E39:E34,1,nonmatch,3
335,-0.010275448823594,0.24015131770918,E39:E34,2,nonmatch,3
336,0.044459520868677,0.391388990134442,E39:E34,3,nonmatch,3
337,-0.094970473554541,0.282288146952337,E39:E34,4,nonmatch,3
338,-0.0664061539636,0.278701256155462,E39:E34,5,nonmatch,3
339,-0.333953151883869,0.208561699336021,E39:E34,6,nonmatch,3
340,-0.048908022519996,-0.000288227692419,E39:E34,7,nonmatch,3
341,-0.085558607240102,0.114604683474332,E39:E34,8,nonmatch,3
342,-0.077913503424738,0.161524945820996,E39:E34,9,nonmatch,3
343,0.061242412009602,0.326390635136735,E39:E28,1,nonmatch,3
344,0.34130253542381,0.30474967157284,E39:E28,2,nonmatch,3
345,0.487511782763834,0.419709933585361,E39:E28,3,nonmatch,3
346,0.209169830988457,0.238947503351189,E39:E28,4,nonmatch,3
347,0.194757606469004,0.234753305685545,E39:E28,5,nonmatch,3
348,0.1586603614632,0.328545521624623,E39:E28,6,nonmatch,3
349,-0.037998774863796,0.403960545302111,E39:E28,7,nonmatch,3
350,0.124431962555325,0.344407009579112,E39:E28,8,nonmatch,3
351,0.298278365868142,0.263023938203371,E39:E28,9,nonmatch,3
352,-0.071789719441133,0.215379377192414,E39:E27,1,nonmatch,3
353,0.157596552301376,0.040605441791973,E39:E27,2,nonmatch,3
354,0.041472461500651,0.048281055932473,E39:E27,3,nonmatch,3
355,0.223348481120152,0.01410571730149,E39:E27,4,nonmatch,3
356,0.266476427314053,0.202239338651394,E39:E27,5,nonmatch,3
357,0.272555065857194,0.291228894310679,E39:E27,6,nonmatch,3
358,-0.041531535750651,0.231849140119922,E39:E27,7,nonmatch,3
359,-0.117393109091878,0.261359465954013,E39:E27,8,nonmatch,3
360,0.250761512106188,0.299064036044521,E39:E27,9,nonmatch,3
361,-0.547030231956433,0.088986864509523,E39:E24,1,nonmatch,3
362,-0.222524284125899,0.062269926523349,E39:E24,2,nonmatch,3
363,-0.201861582031207,-0.01882076185867,E39:E24,3,nonmatch,3
364,-0.218721548750637,0.096264104480354,E39:E24,4,nonmatch,3
365,0.12198971537711,0.162542380666831,E39:E24,5,nonmatch,3
366,0.275066399048035,0.14611346636888,E39:E24,6,nonmatch,3
367,0.238889497361997,0.263619343532093,E39:E24,7,nonmatch,3
368,0.067359362319464,0.131701073057893,E39:E24,8,nonmatch,3
369,0.069270938687411,0.340154521893252,E39:E24,9,nonmatch,3
370,-0.089466400299732,0.206776906629924,E36:E10,1,nonmatch,3
371,-0.0646722416073,0.012935982750244,E36:E10,2,nonmatch,3
372,0.140180962052944,-0.065108986682536,E36:E10,3,nonmatch,3
373,0.057556317277705,0.115658121186979,E36:E10,4,nonmatch,3
374,-0.094430205346469,-0.031446071288069,E36:E10,5,nonmatch,3
375,-0.214648155095552,-0.065684653953574,E36:E10,6,nonmatch,3
376,0.070282610553416,0.069732477176651,E36:E10,7,nonmatch,3
377,0.173388537773937,-0.012175793980709,E36:E10,8,nonmatch,3
378,0.235415756542769,0.296295067908452,E36:E10,9,nonmatch,3
379,0.480819869404829,0.396486954469152,E36:T10,1,nonmatch,3
380,0.265245043308765,0.300385872480018,E36:T10,2,nonmatch,3
381,0.082551830941213,0.169465917502835,E36:T10,3,nonmatch,3
382,0.243561910177951,0.180042041186807,E36:T10,4,nonmatch,3
383,0.351204357998347,0.285215902493272,E36:T10,5,nonmatch,3
384,0.32428199789335,0.134614635673946,E36:T10,6,nonmatch,3
385,0.057978808172126,0.110504307319881,E36:T10,7,nonmatch,3
386,-0.058026644559085,0.161130355923045,E36:T10,8,nonmatch,3
387,-0.113154742750571,0.435643758349096,E36:T10,9,nonmatch,3
388,0.299163579862891,0.217761663380102,E36:E48,1,nonmatch,3
389,0.373954133201773,0.288236216810501,E36:E48,2,nonmatch,3
390,0.070249569494377,0.153815526629436,E36:E48,3,nonmatch,3
391,0.22898211682394,0.136577844380961,E36:E48,4,nonmatch,3
392,0.219366645835278,0.064503508936575,E36:E48,5,nonmatch,3
393,0.182936834483379,0.050671438003769,E36:E48,6,nonmatch,3
394,0.271179523451188,0.159841534404616,E36:E48,7,nonmatch,3
395,0.067250816024468,-0.00082489260196,E36:E48,8,nonmatch,3
396,0.335526060571336,0.104007066395342,E36:E48,9,nonmatch,3
397,-0.053780680066716,0.33218561966472,E36:E39,1,nonmatch,3
398,-0.049226556521107,0.301184993631759,E36:E39,2,nonmatch,3
399,-0.065038212550356,0.24473277623623,E36:E39,3,nonmatch,3
400,0.174615772014285,0.164025861629813,E36:E39,4,nonmatch,3
401,-0.054560784842668,0.147995580499218,E36:E39,5,nonmatch,3
402,0.002002429986141,0.036625066241593,E36:E39,6,nonmatch,3
403,-0.003029560703578,0.095105677934643,E36:E39,7,nonmatch,3
404,-0.129210011564857,0.235763209241012,E36:E39,8,nonmatch,3
405,0.225245635338775,0.120792510012448,E36:E39,9,nonmatch,3
406,0.261513310194694,0.32297237761916,E36:E34,1,nonmatch,3
407,0.400238443752982,0.322762193976855,E36:E34,2,nonmatch,3
408,0.356257248690884,0.282076109349886,E36:E34,3,nonmatch,3
409,0.337164510635782,0.164932478672326,E36:E34,4,nonmatch,3
410,0.262645221661962,0.208914172642183,E36:E34,5,nonmatch,3
411,-0.03506716233557,0.102324292100829,E36:E34,6,nonmatch,3
412,0.140870358637019,0.127455568353431,E36:E34,7,nonmatch,3
413,0.018822852356427,0.105617679081063,E36:E34,8,nonmatch,3
414,0.203288507847122,0.046055740622241,E36:E34,9,nonmatch,3
415,0.312357851847088,0.332817671362272,E36:E28,1,nonmatch,3
